cliente,total_gasto,segmento
15838,17.28,Bronze
16093,17.0,Bronze
17788,16.7,Bronze
15413,16.5,Bronze
17549,16.439999999999998,Bronze
12846,15.58,Bronze
13145,15.0,Bronze
13406,15.0,Bronze
15946,15.0,Bronze
13188,15.0,Bronze
14463,15.0,Bronze
15797,15.0,Bronze
15698,15.0,Bronze
13578,14.940000000000001,Bronze
14580,14.850000000000001,Bronze
16878,13.3,Bronze
17956,12.75,Bronze
14145,12.75,Bronze
12864,11.149999999999999,Bronze
17378,10.95,Bronze
13216,10.5,Bronze
14616,10.08,Bronze
17330,9.95,Bronze
18253,9.9,Bronze
18115,9.700000000000001,Bronze
16692,8.5,Bronze
15470,8.4,Bronze
16694,7.95,Bronze
15040,7.49,Bronze
15744,6.959999999999999,Bronze
16405,6.85,Bronze
15913,6.300000000000001,Bronze
14792,6.2,Bronze
13511,5.95,Bronze
17857,5.5,Bronze
16429,4.95,Bronze
17327,4.25,Bronze
16738,3.75,Bronze
13788,3.75,Bronze
14095,2.95,Bronze
16446,2.9,Bronze
17942,1.9,Bronze
15049,1.7,Bronze
